3.657931461930274963e-02,2.715690806508064270e-02,7.494630664587020874e-02,1.515231560915708542e-02,1.243382226675748825e-02,2.182489633560180664e-02,2.176263136789202690e-03,3.949134144932031631e-03,2.004287391901016235e-01,3.018859308212995529e-03,8.500193804502487183e-02,5.869830492883920670e-03,6.699282675981521606e-03,9.229829534888267517e-03,4.151566885411739349e-03,3.816837966442108154e-01,4.348214250057935715e-03,1.014707386493682861e-01,1.954766362905502319e-02,1.026625744998455048e-03,8.159153163433074951e-02,4.974762350320816040e-02,1.499641090631484985e-01,1.228249352425336838e-02,1.656153053045272827e-02,8.226562291383743286e-02,2.998532436322420835e-04,1.704770699143409729e-02,5.860707536339759827e-02,3.176899626851081848e-02,4.171618726104497910e-03,1.432134490460157394e-02,2.779855392873287201e-03,1.151946955360472202e-03,9.568541310727596283e-03,2.900239778682589531e-03,6.685515046119689941e-01,1.247737370431423187e-02,2.760633081197738647e-02,1.401778217405080795e-02,8.845398202538490295e-03,1.300237607210874557e-02,5.192664265632629395e-01,4.171327687799930573e-03,3.452163422480225563e-03,4.978569224476814270e-03,1.321680005639791489e-02,6.096238736063241959e-03,1.660954505205154419e-01,9.511922486126422882e-03,2.640817547217011452e-03,4.338379949331283569e-03,2.261833986267447472e-03,5.943454056978225708e-02,4.807851314544677734e-01,6.562324706465005875e-03,2.409506589174270630e-02,1.972625730559229851e-03,4.382694605737924576e-03,4.131048545241355896e-02
3.688892722129821777e-02,4.726349841803312302e-03,4.324090108275413513e-02,1.097234617918729782e-02,2.253667451441287994e-02,1.635196618735790253e-02,2.520750276744365692e-03,1.053117215633392334e-03,2.249367833137512207e-01,9.691732702776789665e-04,6.698012351989746094e-02,8.254385553300380707e-03,1.285771746188402176e-02,1.135432533919811249e-02,5.184887442737817764e-03,1.949110031127929688e-01,1.830338034778833389e-03,1.161613538861274719e-01,2.413895167410373688e-02,8.087253081612288952e-04,7.292528450489044189e-02,4.302065074443817139e-02,1.497266590595245361e-01,9.581737220287322998e-03,1.045257970690727234e-02,1.653644591569900513e-01,6.571859121322631836e-04,2.084666118025779724e-02,5.498987063765525818e-02,1.609344035387039185e-02,2.220737515017390251e-03,7.201045285910367966e-03,2.801734255626797676e-03,2.075946191325783730e-03,5.574604030698537827e-03,6.143243052065372467e-03,5.900009274482727051e-01,1.162816956639289856e-02,7.883293554186820984e-03,1.658855006098747253e-02,8.949607610702514648e-03,5.855506286025047302e-03,5.417438745498657227e-01,2.279754495248198509e-03,1.773759722709655762e-03,1.183563261292874813e-03,2.610088093206286430e-03,1.370417140424251556e-02,8.832918107509613037e-02,5.250815302133560181e-03,2.205466618761420250e-03,8.152580820024013519e-03,1.159226987510919571e-03,7.725673168897628784e-02,4.350466728210449219e-01,8.102830499410629272e-03,9.730271995067596436e-03,8.964425069279968739e-04,2.759736962616443634e-03,2.280957996845245361e-02
1.270167678594589233e-01,1.984646171331405640e-02,5.322542414069175720e-02,1.281214039772748947e-02,2.082428708672523499e-02,3.601829707622528076e-02,7.275847252458333969e-03,7.526141125708818436e-04,3.636320829391479492e-01,2.768177539110183716e-03,1.283803731203079224e-01,1.622099429368972778e-02,1.261355914175510406e-02,1.108414866030216217e-02,4.609149880707263947e-03,2.334982603788375854e-01,1.958066830411553383e-03,1.582954376935958862e-01,1.893605478107929230e-02,1.324245939031243324e-03,1.103502064943313599e-01,1.615382730960845947e-01,1.444919854402542114e-01,1.111891400068998337e-02,4.281537234783172607e-02,1.476325839757919312e-01,6.028273492120206356e-04,1.914022490382194519e-02,2.610728517174720764e-02,2.328940294682979584e-02,1.773233641870319843e-03,1.066666655242443085e-02,7.136947475373744965e-03,1.749491319060325623e-03,9.521558880805969238e-03,2.994867041707038879e-03,6.737609505653381348e-01,1.600723154842853546e-02,7.356985937803983688e-03,1.310359872877597809e-02,1.018360070884227753e-02,8.723239414393901825e-03,3.772389292716979980e-01,1.410117372870445251e-03,5.394237115979194641e-03,4.041323438286781311e-03,6.197161506861448288e-03,2.178067900240421295e-02,1.704237312078475952e-01,6.265406496822834015e-03,2.668739529326558113e-03,2.548360452055931091e-02,1.572991604916751385e-03,6.425012648105621338e-02,4.672659039497375488e-01,1.034049596637487411e-02,1.663825847208499908e-02,2.154044341295957565e-03,4.150660242885351181e-03,2.448576316237449646e-02
9.179235249757766724e-02,2.731457725167274475e-02,4.371584206819534302e-02,1.976823434233665466e-02,1.991917937994003296e-02,1.520202867686748505e-02,1.832021027803421021e-02,2.385881030932068825e-03,4.087972640991210938e-01,4.853873979300260544e-03,9.752551466226577759e-02,2.815117500722408295e-02,8.958899416029453278e-03,1.434050779789686203e-02,1.332495361566543579e-02,2.093024104833602905e-01,3.911335021257400513e-03,2.681244909763336182e-01,1.102916337549686432e-02,1.433437224477529526e-03,2.104799076914787292e-02,9.907519817352294922e-02,1.946169584989547729e-01,8.139362558722496033e-03,6.639021635055541992e-02,2.085349410772323608e-01,9.901446755975484848e-04,3.292122855782508850e-02,3.841182962059974670e-02,2.374144457280635834e-02,2.211056184023618698e-03,4.439344629645347595e-03,1.442398596554994583e-02,3.010646672919392586e-03,1.002169027924537659e-02,5.959653295576572418e-03,6.904402971267700195e-01,1.541848480701446533e-02,7.669452577829360962e-03,1.985760964453220367e-02,1.688622683286666870e-02,1.346157491207122803e-02,3.129972517490386963e-01,4.828014411032199860e-03,8.157305419445037842e-03,3.024705918505787849e-03,1.404014788568019867e-02,2.482592128217220306e-02,2.920477390289306641e-01,1.039571873843669891e-02,4.405267070978879929e-03,3.302090242505073547e-02,1.740345614962279797e-03,1.603390276432037354e-01,1.889414191246032715e-01,1.733005046844482422e-02,2.307836711406707764e-02,3.599161049351096153e-03,5.934466142207384109e-03,5.063272640109062195e-02
1.456317454576492310e-01,2.408592402935028076e-02,2.837374061346054077e-02,1.476006954908370972e-02,1.141587458550930023e-02,1.631894893944263458e-02,1.961021684110164642e-02,1.073237275704741478e-03,3.935422599315643311e-01,5.532847251743078232e-03,1.499906927347183228e-01,3.217538073658943176e-02,1.335262227803468704e-02,1.983083970844745636e-02,1.454701088368892670e-02,2.867144644260406494e-01,2.450077561661601067e-03,1.561010181903839111e-01,1.266599912196397781e-02,1.303592463955283165e-03,4.846632108092308044e-02,1.354655921459197998e-01,2.993308901786804199e-01,1.461406983435153961e-02,5.799617618322372437e-02,2.637496888637542725e-01,1.056149951182305813e-03,2.497069537639617920e-02,4.979881644248962402e-02,1.340591721236705780e-02,2.584639703854918480e-03,1.127641461789608002e-02,8.040741086006164551e-03,2.862628083676099777e-03,1.129806786775588989e-02,3.686397569254040718e-03,7.032975554466247559e-01,1.254170853644609451e-02,6.316968239843845367e-03,1.506202854216098785e-02,9.042265824973583221e-03,1.327380631119012833e-02,3.147263526916503906e-01,3.872010856866836548e-03,1.090808771550655365e-02,2.587511437013745308e-03,1.661668531596660614e-02,2.658916451036930084e-02,2.287909686565399170e-01,6.353613454848527908e-03,3.971862606704235077e-03,3.277193009853363037e-02,8.350358111783862114e-04,1.594095528125762939e-01,4.793630540370941162e-01,3.034372627735137939e-02,2.198442071676254272e-02,3.725410904735326767e-03,4.954570904374122620e-03,6.616757810115814209e-02
4.522839933633804321e-02,1.549901254475116730e-02,5.420183390378952026e-02,1.318252738565206528e-02,1.279787253588438034e-02,1.650305092334747314e-02,1.301693636924028397e-02,1.124803442507982254e-03,5.625027418136596680e-01,7.013236172497272491e-03,8.542373031377792358e-02,2.709085494279861450e-02,1.417657732963562012e-02,3.569382801651954651e-02,9.763847105205059052e-03,3.505921363830566406e-01,3.430712502449750900e-03,2.855247855186462402e-01,1.053203269839286804e-02,6.815419183112680912e-04,4.619987308979034424e-02,1.402710527181625366e-01,2.303766161203384399e-01,8.642686530947685242e-03,4.975263401865959167e-02,3.792711198329925537e-01,9.377268725074827671e-04,2.661046758294105530e-02,6.485258042812347412e-02,2.965541929006576538e-02,3.161464817821979523e-03,6.829024292528629303e-03,8.669016882777214050e-03,1.379861729219555855e-03,6.403293460607528687e-03,6.094179116189479828e-03,6.492224931716918945e-01,1.238444354385137558e-02,5.954954307526350021e-03,1.699116267263889313e-02,8.020465262234210968e-03,1.177033595740795135e-02,3.477349579334259033e-01,4.977480508387088776e-03,1.082218997180461884e-02,2.092885086312890053e-03,1.036494784057140350e-02,1.421022322028875351e-02,1.006431579589843750e-01,6.996260955929756165e-03,1.534810522571206093e-03,3.331322968006134033e-02,1.038929447531700134e-03,1.312221884727478027e-01,4.251521825790405273e-01,1.906219311058521271e-02,7.995774969458580017e-03,4.873169586062431335e-03,7.054383866488933563e-03,9.306569397449493408e-02
6.111038476228713989e-02,4.065601620823144913e-03,5.318168923258781433e-02,9.404030628502368927e-03,2.088907174766063690e-02,1.349068339914083481e-02,3.028577659279108047e-03,8.549844496883451939e-04,2.313998639583587646e-01,4.101996601093560457e-04,1.030982807278633118e-01,5.493670236319303513e-03,7.561680860817432404e-03,1.034141797572374344e-02,5.194636527448892593e-03,2.226786613464355469e-01,1.064762822352349758e-03,1.103502735495567322e-01,1.917761191725730896e-02,3.274903283454477787e-04,6.618805974721908569e-02,7.618845254182815552e-02,5.560744553804397583e-02,1.523860730230808258e-02,3.116177022457122803e-02,4.819055646657943726e-02,2.002479886868968606e-04,9.709649719297885895e-03,7.511983066797256470e-02,7.838073186576366425e-03,1.050588442012667656e-03,5.880145821720361710e-03,8.263989002443850040e-04,9.478041320107877254e-04,2.300198888406157494e-03,2.667956519871950150e-03,4.562713503837585449e-01,1.671965233981609344e-03,1.806755177676677704e-02,8.306809701025485992e-03,4.701834172010421753e-03,1.710348762571811676e-03,4.054072797298431396e-01,1.639918424189090729e-03,2.028575167059898376e-03,3.298088442534208298e-03,8.524919394403696060e-04,9.391046129167079926e-03,1.383565813302993774e-01,4.435474518686532974e-03,5.029348540119826794e-04,4.558145068585872650e-03,5.180493462830781937e-04,4.224765673279762268e-02,3.783563971519470215e-01,5.509686656296253204e-03,7.980833761394023895e-03,2.974302624352276325e-04,2.038466744124889374e-03,1.810925826430320740e-02
2.825962752103805542e-02,7.350456435233354568e-03,8.436094224452972412e-02,9.632801637053489685e-03,1.055601611733436584e-02,3.394317626953125000e-02,1.276713563129305840e-03,2.570248325355350971e-04,2.930104732513427734e-01,4.861937486566603184e-04,6.452959030866622925e-02,9.193129837512969971e-03,8.732059039175510406e-03,1.112844422459602356e-02,3.171224845573306084e-03,2.711610198020935059e-01,3.290236927568912506e-03,8.964639902114868164e-02,1.297151017934083939e-02,2.486026496626436710e-04,5.647421628236770630e-02,3.943545743823051453e-02,3.864501789212226868e-02,6.609081290662288666e-03,1.149408612400293350e-02,4.658833518624305725e-02,1.365211792290210724e-04,8.040673099458217621e-03,1.058158576488494873e-01,1.167278736829757690e-02,1.078061643056571484e-03,7.184972986578941345e-03,2.296072663739323616e-03,2.809640136547386646e-04,2.749277977272868156e-03,1.749992603436112404e-03,5.230343937873840332e-01,1.487788558006286621e-02,6.683879531919956207e-03,1.407525502145290375e-02,5.941581446677446365e-03,1.687544980086386204e-03,5.093607902526855469e-01,7.307425257749855518e-04,9.336624643765389919e-04,9.383801952935755253e-04,1.249403459951281548e-03,5.144231021404266357e-03,1.961744576692581177e-01,2.104957820847630501e-03,2.729109837673604488e-04,3.524580504745244980e-03,4.572886682581156492e-04,3.722700104117393494e-02,3.816671669483184814e-01,1.845054444856941700e-03,1.195803843438625336e-02,1.120757078751921654e-04,1.468615373596549034e-03,7.270049769431352615e-03
5.912923812866210938e-02,1.184699498116970062e-02,4.208773747086524963e-02,1.401390042155981064e-02,2.855668775737285614e-02,2.008514292538166046e-02,2.460481133311986923e-03,1.821782207116484642e-03,2.668503522872924805e-01,1.893299631774425507e-03,7.605775445699691772e-02,8.450888097286224365e-03,1.014101319015026093e-02,8.638700470328330994e-03,1.671361923217773438e-02,2.766589224338531494e-01,2.429494401440024376e-03,9.782166779041290283e-02,2.179590240120887756e-02,9.197670733556151390e-04,1.075419113039970398e-01,6.449060142040252686e-02,2.203785181045532227e-01,2.215761877596378326e-02,2.242036536335945129e-02,7.129180431365966797e-02,2.845203853212296963e-04,1.120174117386341095e-02,1.114831343293190002e-01,1.389259751886129379e-02,3.770810551941394806e-03,7.629881147295236588e-03,2.718149218708276749e-03,1.008694292977452278e-03,9.331433102488517761e-03,3.965273033827543259e-03,5.356758832931518555e-01,8.111025206744670868e-03,1.357932016253471375e-02,9.729385375976562500e-03,5.658719222992658615e-03,8.613927289843559265e-03,5.905070900917053223e-01,2.098984783515334129e-03,4.478360526263713837e-03,4.243895877152681351e-03,1.227401569485664368e-02,8.375557139515876770e-03,1.662810891866683960e-01,5.948220379650592804e-03,2.619206439703702927e-03,5.771524738520383835e-03,1.559940632432699203e-03,1.421650499105453491e-01,4.995185136795043945e-01,1.491075381636619568e-02,1.291911676526069641e-02,9.210460702888667583e-04,3.152107354253530502e-03,4.466881230473518372e-02
5.821289867162704468e-02,5.173404701054096222e-03,4.246886447072029114e-02,2.088773623108863831e-02,1.057192962616682053e-02,1.707720011472702026e-02,5.029272753745317459e-03,1.249026274308562279e-03,4.463856220245361328e-01,1.213370007462799549e-03,9.919276833534240723e-02,9.600379504263401031e-03,8.700927719473838806e-03,9.619636461138725281e-03,5.459611304104328156e-03,1.756133139133453369e-01,4.938106983900070190e-03,1.293565481901168823e-01,1.815983094274997711e-02,1.105646719224750996e-03,1.605267226696014404e-01,6.445628404617309570e-02,8.479209244251251221e-02,1.489976234734058380e-02,1.208999287337064743e-02,1.124254763126373291e-01,7.152835605666041374e-04,1.467428263276815414e-02,9.735190123319625854e-02,2.026026509702205658e-02,1.516194897703826427e-03,1.028820872306823730e-02,2.475124783813953400e-03,1.225605956278741360e-03,5.122985225170850754e-03,2.821658505126833916e-03,4.562990069389343262e-01,1.560241449624300003e-02,1.033108681440353394e-02,1.678888127207756042e-02,7.196226622909307480e-03,1.069259271025657654e-02,6.772530078887939453e-01,1.259060227312147617e-03,1.452400814741849899e-03,2.110443776473402977e-03,4.420841578394174576e-03,6.714075803756713867e-03,1.966871470212936401e-01,4.055972676724195480e-03,1.361755887046456337e-03,7.528623566031455994e-03,1.096277846954762936e-03,6.061927601695060730e-02,3.881376981735229492e-01,8.070331998169422150e-03,1.079308707267045975e-02,5.342970252968370914e-04,4.566736053675413132e-03,2.584368735551834106e-02
